,title,sub_title,brand,color_breif,fullPrice,currentPrice,country,availability,publish_date,created_date,discount_amount,asof_date
509,Nike React Infinity 3 Premium,Men's Road Running Shoes,Nike,Phantom/Oatmeal/Citron Pulse/Ale Brown,164.95,164.95,GB,True,2023-02-02T08:00:00.000Z,2023-04-17T17:51:58.484Z,0.0,2023-04-17
510,Jordan 6 Rings,Men's Shoes,Jordan,White/Black/Game Royal,164.95,164.95,GB,True,2023-04-13T07:00:00.000Z,2023-04-13T12:25:17.483Z,0.0,2023-04-17
511,Nike Blazer Mid '77 SE,Men's Shoes,Nike Sportswear,Summit White/Phantom/Mica Green/White,99.95,99.95,GB,True,2023-02-14T08:00:00.000Z,2023-04-11T22:23:47.397Z,0.0,2023-04-17
512,NikeCourt Air Zoom Pro,Men's Clay Court Tennis Shoes,Nike,Gridiron/Mineral Teal/Bright Cactus/Sail,99.95,99.95,GB,True,2023-03-31T07:00:00.000Z,2023-04-06T06:32:21.875Z,0.0,2023-04-17
513,Jordan Delta 3 Low,Men's Shoes,Jordan,White/Barely Green/Mint Foam/Wolf Grey,124.95,74.97,GB,True,2023-01-16T08:00:00.000Z,2023-04-12T14:43:27.753Z,49.980000000000004,2023-04-17
514,Nike Air Max 97,Men's Shoes,Nike Sportswear,Black/Picante Red/Metallic Silver/Wolf Grey,169.95,118.97,GB,True,2023-01-12T09:00:00.000Z,2023-04-12T14:42:01.703Z,50.97999999999999,2023-04-17
515,Nike Air Tuned Max,Men's Shoe,Nike Sportswear,Black/Black/Metallic Silver/Black,154.95,84.97,GB,False,2021-11-01T08:00:00.000Z,2023-04-06T05:50:30.941Z,69.97999999999999,2023-04-17
516,Nike Tiempo Legend 9 Academy MG,Multi-Ground Football Boot,Nike,Barely Volt/Summit White/Volt,72.95,72.95,GB,True,2023-04-06T07:00:00.000Z,2023-04-06T05:45:27.089Z,0.0,2023-04-17
517,Nike Offcourt,Men's Slides,Nike Sportswear,Dynamic Yellow/Paramount Blue/Green Spark/Coastal Blue,39.95,31.97,GB,True,2022-09-20T07:00:00.000Z,2023-04-06T06:41:50.744Z,7.980000000000004,2023-04-17
518,Nike Air Max Terrascape Plus,Men's Shoes,Nike Sportswear,Light Bone/Sea Coral/Vivid Orange/Velvet Brown,179.95,179.95,GB,True,2023-04-13T07:00:00.000Z,2023-04-13T12:25:51.471Z,0.0,2023-04-17
519,Nike Blazer Mid '77 Vintage,Men's Shoes,Nike Sportswear,White/Coconut Milk/White/Picante Red,99.95,69.97,GB,True,2023-01-16T08:00:00.000Z,2023-04-06T05:34:01.877Z,29.980000000000004,2023-04-17
520,Nike Dunk High Retro,Men's Shoes,Nike Sportswear,Sail/Pure Platinum/Black/White,114.95,114.95,GB,True,2022-10-24T13:45:00.000Z,2023-04-06T06:49:36.770Z,0.0,2023-04-17
521,Nike Streakfly,Road Racing Shoes,Nike,White/Bright Crimson/Sail/Obsidian,144.95,144.95,GB,True,2023-04-06T07:00:00.000Z,2023-04-06T22:04:26.046Z,0.0,2023-04-17
522,Tatum 1 'St. Louis',Basketball Shoes,Jordan,White/University Blue/University Gold/University Red,109.95,109.95,GB,True,2023-04-15T07:00:00.000Z,2023-04-11T12:22:12.888Z,0.0,2023-04-17
523,Nike Air Max 90 GTX,Men's Shoes,Nike Sportswear,Black/Cargo Khaki/Iron Grey/Tour Yellow,152.95,91.97,GB,True,2022-10-27T07:00:00.000Z,2023-04-12T14:35:11.427Z,60.97999999999999,2023-04-17
524,Nike Phantom GX Pro Dynamic Fit FG,Firm-Ground Football Boot,Nike,Black/Dark Smoke Grey/Total Orange/Summit White,144.95,144.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T05:56:56.411Z,0.0,2023-04-17
525,Kyrie Low 5,Basketball Shoes,Nike,Dark Marina Blue/Black/Viotech/Pinksicle,104.95,83.97,GB,True,2023-03-01T13:27:00.000Z,2023-04-14T12:38:58.000Z,20.980000000000004,2023-04-17
526,Nike React HyperSet LE,Indoor Court Shoes,Nike,Black/Metallic Silver/Sunset Pulse/Metallic Dark Grey,123.95,77.97,GB,True,2022-12-22T08:00:00.000Z,2023-04-06T22:22:34.894Z,45.980000000000004,2023-04-17
527,Nike SB Blazer Low Pro GT Premium,Skate Shoes,Nike,Black/Black/Photon Dust/Safety Orange,74.95,74.95,GB,True,2022-11-01T08:00:00.000Z,2023-04-11T22:39:09.416Z,0.0,2023-04-17
528,Air Jordan 1 Retro High OG,Shoes,Jordan,Vachetta Tan/Sail/Black,164.95,164.95,GB,True,2022-09-13T06:02:00.000Z,2023-04-15T07:52:37.138Z,0.0,2023-04-17
529,Nike Air Max 90,Men's Shoes,Nike Sportswear,Flat Pewter/Black/Obsidian/White,134.95,134.95,GB,True,2023-04-03T07:00:00.000Z,2023-04-17T12:58:46.630Z,0.0,2023-04-17
530,Nike Zoom Mercurial Dream Speed Superfly 9 Elite FG,Firm-Ground Football Boot,Nike,Cobalt Bliss/Fuchsia Dream/Hot Punch/Black,259.95,259.95,GB,True,2023-02-11T08:00:00.000Z,2023-04-10T05:48:16.416Z,0.0,2023-04-17
531,Air Jordan 2 Retro,Men's Shoes,Jordan,White/Sail/Light Steel Grey/Lucky Green,169.95,169.95,GB,True,2023-01-20T14:04:00.000Z,2023-04-15T18:41:41.989Z,0.0,2023-04-17
532,Zoom Freak 4,Basketball Shoes,Nike,Pale Vanilla/Coral Chalk,124.95,124.95,GB,True,2023-04-01T07:00:00.000Z,2023-04-12T10:42:32.457Z,0.0,2023-04-17
533,Nike ACG Moc,Men's Shoes,NikeLab,Ocean Bliss/Black/Ocean Bliss,84.95,84.95,GB,True,2023-02-23T08:00:00.000Z,2023-04-06T06:22:29.314Z,0.0,2023-04-17
534,Nike Air Max 95,Men's Shoes,Nike Sportswear,Black/Sequoia/Cargo Khaki/Earth,169.95,169.95,GB,True,2023-01-12T12:44:00.000Z,2023-04-11T22:28:47.941Z,0.0,2023-04-17
535,Nike Dunk High x SOULGOODS,Men's Shoes,NikeLab,Medium Olive/Black/Multi-Colour,129.95,129.95,GB,True,2022-11-21T11:34:00.000Z,2023-04-06T06:26:10.634Z,0.0,2023-04-17
536,Nike Dunk Low Retro SE,Men's Shoes,Nike Sportswear,Summit White/Summit White/Industrial Blue/Industrial Blue,109.95,109.95,GB,True,2023-01-23T00:00:00.000Z,2023-04-06T06:29:34.422Z,0.0,2023-04-17
537,Nike Air Max Plus,Men's Shoes,Nike Sportswear,White/Cool Grey/Black,179.95,125.97,GB,True,2022-12-26T08:00:00.000Z,2023-04-15T07:25:24.467Z,53.97999999999999,2023-04-17
538,Nike Air Max Flyknit Racer,Men's Shoes,Nike Sportswear,Volt/White/Sequoia/Black,152.95,152.95,GB,True,2023-04-13T07:00:00.000Z,2023-04-13T12:24:58.362Z,0.0,2023-04-17
539,Nike Blazer Mid Pro Club,Men's Shoes,Nike Sportswear,White/Light Bone/Summit White/Black,99.95,99.95,GB,True,2022-09-20T07:00:00.000Z,2023-04-13T15:23:54.513Z,0.0,2023-04-17
540,Nike SuperRep Cycle 2 Next Nature,Indoor Cycling Shoes,Nike,Iron Grey/Phantom/Black,114.95,114.95,GB,True,2023-04-13T07:00:00.000Z,2023-04-17T14:19:08.746Z,0.0,2023-04-17
541,Nike Air Max 270,Men's Shoes,Nike Sportswear,White/Midnight Navy/Psychic Blue/Chile Red,129.95,103.97,GB,True,2023-02-01T08:00:00.000Z,2023-04-11T22:09:34.288Z,25.97999999999999,2023-04-17
542,Air Jordan XXXVII Low,Basketball Shoes,Jordan,Black/University Red/Dark Grey/Metallic Gold,164.95,164.95,GB,True,2023-03-30T07:00:00.000Z,2023-04-10T16:10:07.438Z,0.0,2023-04-17
543,Nike Blazer Mid '77 Jumbo,Men's Shoes,Nike Sportswear,Summit White/Blackened Blue/Citron Tint/Malachite,99.95,59.97,GB,True,2023-02-01T08:17:00.000Z,2023-04-06T06:28:17.754Z,39.980000000000004,2023-04-17
544,NikeCourt Zoom Pro,Men's Hard Court Tennis Shoes,Nike,Obsidian/Green Glow/White/Hyper Pink,89.95,89.95,GB,True,2022-11-11T08:00:00.000Z,2023-04-13T13:42:06.804Z,0.0,2023-04-17
545,Nike Air Force 1 Low Retro QS,Men's Shoes,Nike Sportswear,White/Classic Green/White,124.95,124.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-06T06:41:57.218Z,0.0,2023-04-17
546,Nike Air Max TW SE,Men's Shoes,Nike Sportswear,Phantom/Light Bone/Light Photo Blue/Opti Yellow,152.95,152.95,GB,True,2023-04-14T07:00:00.000Z,2023-04-14T08:28:54.410Z,0.0,2023-04-17
547,Nike Air Max Plus,Men's Shoes,Nike Sportswear,Wheatgrass/University Gold/Gum Light Brown/Black,169.95,152.97,GB,True,2023-03-01T08:00:00.000Z,2023-04-06T11:13:14.971Z,16.97999999999999,2023-04-17
548,Nike Air Max 1 '86 OG G NRG,Men's Golf Shoes,Nike,Phantom/Topaz Gold/Midwest Gold/Gridiron,169.95,169.95,GB,False,2023-03-27T14:00:00.000Z,2023-04-06T06:34:07.732Z,0.0,2023-04-17
549,Nike Air Max 95,Men's Shoes,Nike Sportswear,Light Bone/Khaki/Dune Red/Summit White,169.95,169.95,GB,True,2022-11-09T08:00:00.000Z,2023-04-11T22:23:46.367Z,0.0,2023-04-17
550,Nike Air Max Impact 4,Basketball Shoes,Nike,White/Sail/Copa/Black,89.95,89.95,GB,True,2023-03-22T08:00:00.000Z,2023-04-06T06:04:45.203Z,0.0,2023-04-17
551,Nike Air Huarache,Men's Shoes,Nike Sportswear,Black/Metallic Silver/Wolf Grey,114.95,80.47,GB,True,2023-01-12T08:00:00.000Z,2023-04-06T06:53:59.073Z,34.480000000000004,2023-04-17
552,Nike Zoom Mercurial Superfly 9 Academy AG,Artificial-Grass Football Boot,Nike,White/Pink Blast/Baltic Blue,84.95,84.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-16T09:38:44.663Z,0.0,2023-04-17
553,Jordan 6 Rings,Men's Shoes,Jordan,Black/White/Gym Red,164.95,98.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-12T14:43:25.158Z,65.97999999999999,2023-04-17
554,Nike P-6000,Women's Shoes,Nike Sportswear,White/Metallic Platinum/Dark Charcoal/Varsity Red,99.95,99.95,GB,True,2023-02-09T08:00:00.000Z,2023-04-17T17:51:38.675Z,0.0,2023-04-17
555,Nike Air Zoom Victory Tour 3 NRG,Men's Golf Shoes,Nike,Phantom/Midwest Gold/Gridiron,224.95,224.95,GB,True,2023-03-29T07:00:00.000Z,2023-04-06T06:34:04.845Z,0.0,2023-04-17
556,Nike Zoom Vomero 5,Men's Shoes,Nike Sportswear,Wheatgrass/Brown/Elemental Gold/Gold Suede,144.95,144.95,GB,True,2023-01-30T17:28:00.000Z,2023-04-06T12:49:43.931Z,0.0,2023-04-17
557,Jordan Play,Men's Slides,Jordan,Sesame/Sail,37.95,34.47,GB,True,2022-12-16T08:00:00.000Z,2023-04-13T13:22:45.763Z,3.480000000000004,2023-04-17
558,"Nike LeBron 2 ""Maccabi""",Men's Shoes,Nike Sportswear,White/Varsity Crimson/Metallic Gold,189.95,189.95,GB,True,2022-10-11T00:00:00.000Z,2023-04-06T05:59:54.149Z,0.0,2023-04-17
559,NikeCourt Zoom Lite 3,Men's Hard Court Tennis Shoes,Nike,Black/White,59.95,47.97,GB,True,2021-12-17T09:01:00.000Z,2023-04-17T18:10:38.851Z,11.980000000000004,2023-04-17
560,Nike Phantom GT2 Elite AG-Pro,Artificial-Grass Football Boot,Nike,Glacier Ice/Yellow Strike/Sunset Glow/Black,224.95,224.95,GB,True,2022-08-24T07:00:00.000Z,2023-04-12T23:30:15.142Z,0.0,2023-04-17
561,Nike SB Zoom Nyjah 3,Skate Shoes,Nike,Game Royal/Game Royal/Game Royal/White,99.95,59.97,GB,True,2023-01-23T08:00:00.000Z,2023-04-10T15:34:23.989Z,39.980000000000004,2023-04-17
562,Nike Dunk High Retro Premium,Men's Shoes,Nike Sportswear,Summit White/Phantom/Pink Oxford/White,114.95,68.97,GB,True,2023-02-09T00:00:00.000Z,2023-04-06T06:29:34.582Z,45.980000000000004,2023-04-17
563,Air Jordan XXXVII,Basketball Shoes,Jordan,Black/Midnight Fog/Midas Gold/Bordeaux,169.95,101.97,GB,True,2023-01-05T08:00:00.000Z,2023-04-12T14:33:41.558Z,67.97999999999999,2023-04-17
564,Nike Tanjun,Men's Shoes,Nike Sportswear,White/Barely Volt/Black,69.95,48.97,GB,True,2021-09-14T14:31:00.000Z,2023-04-17T17:52:40.180Z,20.980000000000004,2023-04-17
565,Nike SB Zoom Blazer Mid Premium,Skate Shoes,Nike,Night Maroon/Night Maroon/White/Rosewood,99.95,99.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-16T09:57:57.147Z,0.0,2023-04-17
566,Nike Zoom Metcon Turbo 2,Men's Training Shoes,Nike,Photon Dust/Light Bone/Cool Grey/White,144.95,86.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-14T00:59:36.824Z,57.97999999999999,2023-04-17
567,NikeCourt Air Zoom Vapor 9.5 Tour Premium,Men's Tennis Shoes,Nike,Black/Phantom/White,179.95,179.95,GB,True,2023-02-24T08:00:00.000Z,2023-04-06T06:31:47.235Z,0.0,2023-04-17
568,Nike Zoom Rival SD 2,Athletics Throwing Shoes,Nike,White/Hyper Pink/Laser Orange/Black,69.95,69.95,GB,True,2022-12-16T08:00:00.000Z,2023-04-13T15:57:06.578Z,0.0,2023-04-17
569,Nike Blazer '77 Jumbo,Men's Shoes,Nike Sportswear,Sail/Hemp/Black/Cacao Wow,109.95,76.97,GB,True,2022-11-28T08:00:00.000Z,2023-04-06T06:51:41.856Z,32.980000000000004,2023-04-17
570,The Nike Premier 3 SG-PRO Anti-Clog Traction,Soft-Ground Football Boot,Nike,Black/White,109.95,109.95,GB,True,2022-09-06T07:00:00.000Z,2023-04-14T01:20:28.400Z,0.0,2023-04-17
571,Nike Gripknit Phantom GX Elite Dynamic Fit Fusion AG-Pro,Artificial-Grass Football Boot,Nike,Black/White/Blue Glow/Volt,249.95,249.95,GB,True,2023-03-06T08:00:00.000Z,2023-04-06T06:34:09.184Z,0.0,2023-04-17
572,Nike E-Series AD,Men's Shoes,Nike Sportswear,Anthracite/Black/Picante Red/Sail,72.95,65.97,GB,True,2023-03-01T08:00:00.000Z,2023-04-06T09:45:28.950Z,6.980000000000004,2023-04-17
573,Nike Air Max TW,Men's Shoes,Nike Sportswear,Summit White/White/Washed Teal/University Red,144.95,86.97,GB,True,2023-01-16T15:00:00.000Z,2023-04-06T22:16:06.916Z,57.97999999999999,2023-04-17
574,Nike Air Zoom G.T. Jump,Basketball Shoes,Nike,Black/White,179.95,179.95,GB,True,2023-04-01T07:00:00.000Z,2023-04-06T05:45:09.513Z,0.0,2023-04-17
575,Nike Infinity G,Golf Shoes,Nike,Black/White,69.95,69.95,GB,True,2022-11-01T08:00:00.000Z,2023-04-12T23:29:34.206Z,0.0,2023-04-17
576,Nike Terminator High,Men's Shoes,Nike Sportswear,White/Sail/Cocoa/Black,124.95,124.95,GB,True,2022-11-28T12:05:00.000Z,2023-04-06T06:50:23.068Z,0.0,2023-04-17
577,Nike Zoom Metcon Turbo 2,Men's Training Shoes,Nike,Volt/Wolf Grey/Photon Dust/Diffused Blue,144.95,144.95,GB,True,2023-03-23T08:00:00.000Z,2023-04-14T00:59:36.731Z,0.0,2023-04-17
578,Nike Blazer Mid '77 Jumbo,Men's Shoes,Nike Sportswear,White/White/Sail/Black,99.95,99.95,GB,True,2022-08-01T10:30:00.000Z,2023-04-13T13:23:02.520Z,0.0,2023-04-17
579,Nike Dunk High Retro,Men's Shoe,Nike Sportswear,University Gold/White/Habanero Red/Black,109.95,109.95,GB,True,2022-12-08T14:06:00.000Z,2023-04-13T13:22:49.192Z,0.0,2023-04-17
580,Nike SB Zoom Blazer Mid,Skate Shoes,Nike,Baroque Brown/Baroque Brown/White/Adobe,79.95,55.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-06T06:54:11.783Z,23.980000000000004,2023-04-17
581,Nike React Tiempo Legend 9 Pro TF,Turf Football Shoe,Nike,White/Baltic Blue/Pink Blast/Black,109.95,109.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-15T07:32:16.767Z,0.0,2023-04-17
582,Kyrie Flytrap 6,Basketball Shoes,Nike,Orange Trance/Black/Canyon Rust/Yellow Strike,84.95,59.47,GB,True,2023-02-06T08:00:00.000Z,2023-04-14T08:35:40.758Z,25.480000000000004,2023-04-17
583,Nike Metcon 7,Training Shoes,Nike,Total Orange/Dark Smoke Grey/Clear Emerald/White,124.95,74.97,GB,True,2023-03-01T08:00:00.000Z,2023-04-06T22:35:34.181Z,49.980000000000004,2023-04-17
584,Nike Blazer Low '77 Vintage,Men's Shoes,Nike Sportswear,White/Sail/Black,89.95,89.95,GB,True,2020-06-07T22:00:00.000Z,2023-04-13T13:49:16.492Z,0.0,2023-04-17
585,Air Max 90 LTR,Men's Shoe,Nike Sportswear,Black/Black/Black,134.95,134.95,GB,True,2020-10-05T08:00:00.000Z,2023-04-13T14:42:38.335Z,0.0,2023-04-17
586,NikeCourt Royale 2 Next Nature,Men's Shoes,Nike Sportswear,White/White/White,64.95,64.95,GB,True,2021-09-30T22:00:00.000Z,2023-04-17T12:27:56.526Z,0.0,2023-04-17
587,Nike Air Force 1 '07 Premium,Men's Shoes,Nike Sportswear,Team Red/Gym Red/Team Red/Sail,124.95,124.95,GB,True,2022-10-05T07:00:00.000Z,2023-04-15T07:58:20.395Z,0.0,2023-04-17
588,Nike Air Force 1 Low Billie,Men's Shoes,NikeLab,White/White/White,114.95,114.95,GB,True,2023-03-16T12:45:00.000Z,2023-04-11T14:56:23.988Z,0.0,2023-04-17
589,Air Jordan 13 Retro,Men's Shoes,Jordan,Black/Flint Grey/White/University Red,189.95,189.95,GB,True,2023-04-12T14:15:00.000Z,2023-04-12T15:11:21.932Z,0.0,2023-04-17
590,Air Jordan 1 Mid SE Craft,Men's Shoes,Jordan,Sail/Fossil Stone/Celestial Gold/Taupe Haze,124.95,124.95,GB,True,2023-03-01T08:00:00.000Z,2023-04-12T03:50:04.836Z,0.0,2023-04-17
591,Nike Dunk Hi Retro,Men's Shoes,Nike Sportswear,White/White/Picante Red/Picante Red,109.95,65.97,GB,True,2023-01-16T00:00:00.000Z,2023-04-12T15:40:44.501Z,43.980000000000004,2023-04-17
592,Nike Air Max SYSTM,Men's Shoes,Nike Sportswear,Black/Wolf Grey/White,89.95,53.97,GB,True,2022-08-01T07:00:00.000Z,2023-04-15T07:58:30.539Z,35.980000000000004,2023-04-17
593,Nike Blazer Low '77 Jumbo,Men's Shoes,Nike Sportswear,White/White/Sail/Black,89.95,89.95,GB,True,2022-08-01T10:30:00.000Z,2023-04-15T07:38:46.352Z,0.0,2023-04-17
594,Nike SB Nyjah 3,Skate Shoes,Nike,White/Summit White/Hyper Pink/Black,99.95,99.95,GB,True,2022-11-30T08:00:00.000Z,2023-04-13T14:01:46.723Z,0.0,2023-04-17
595,Air Jordan 1 Low G,Golf Shoes,Jordan,White/Phantom/Volt/Black,114.95,114.95,GB,True,2023-04-01T07:00:00.000Z,2023-04-10T15:30:51.235Z,0.0,2023-04-17
596,Air Jordan 9 Retro,Men's Shoes,Jordan,Black/Light Olive/Aquatone/Bright Concord,189.95,189.95,GB,True,2023-01-02T10:35:00.000Z,2023-04-06T05:38:57.546Z,0.0,2023-04-17
597,Nike Dunk Low Retro,Men's Shoe,Nike Sportswear,White/White/Black,99.95,99.95,GB,True,2023-04-13T12:57:00.000Z,2023-04-17T08:44:18.133Z,0.0,2023-04-17
598,Nike Air Force 1 Mid React,Men's Shoes,Nike Sportswear,Sail/Ghost Green/Glacier Blue/Black,129.95,129.95,GB,True,2022-08-16T07:00:00.000Z,2023-04-13T14:42:20.799Z,0.0,2023-04-17
599,Jordan Break,Slides,Jordan,Black/White/University Red,29.95,29.95,GB,True,2022-09-14T07:00:00.000Z,2023-04-13T16:12:59.522Z,0.0,2023-04-17
600,Nike Air VaporMax 2023 Flyknit,Men's Shoes,Nike Sportswear,Black/White/Black/White,204.95,204.95,GB,True,2023-04-10T07:00:00.000Z,2023-04-07T19:55:12.682Z,0.0,2023-04-17
601,Nike High Jump Elite,Athletics Jumping Spikes,Nike,White/Hyper Pink/Laser Orange/Black,119.95,119.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-12T15:40:44.634Z,0.0,2023-04-17
602,Nike Air Max 1 Premium,Shoes,Nike Sportswear,Baltic Blue/Gridiron/Sail/Sesame,152.95,152.95,GB,True,2023-03-10T14:27:00.000Z,2023-04-16T09:15:31.499Z,0.0,2023-04-17
603,Nike SB Zoom Blazer Mid,Skate Shoe,Nike,Summit White/Summit White/White/Laser Orange,79.95,79.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-14T00:53:27.559Z,0.0,2023-04-17
604,Air Jordan 1 Retro Low OG,Men's Shoes,Jordan,Black/Dark Smoke Grey/Light Smoke Grey/Fire Red,134.95,134.95,GB,True,2023-03-01T08:00:00.000Z,2023-04-14T08:28:54.671Z,0.0,2023-04-17
605,Air Jordan 1 Low,Men's Shoes,Jordan,Black/Lucky Green/White/Black,109.95,109.95,GB,True,2023-04-17T08:27:00.000Z,2023-04-17T08:38:00.913Z,0.0,2023-04-17
606,Tatum 1 'Zoo',Basketball Shoes,Jordan,Black/University Red/Beach/Metallic Gold,109.95,109.95,GB,True,2023-04-04T16:00:00.000Z,2023-04-11T16:45:05.751Z,0.0,2023-04-17
607,Nike SB Ishod Wair,Skate Shoes,Nike,Flax/Flax/Gum Light Brown/Wheat,99.95,59.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-06T22:22:59.826Z,39.980000000000004,2023-04-17
608,Nike Internationalist By You,Custom Men's Shoe,Nike Sportswear,Multi-Colour/Multi-Colour/Multi-Colour,109.95,109.95,GB,True,2021-10-13T16:00:00.000Z,2023-04-06T05:54:32.487Z,0.0,2023-04-17
609,Nike Air Force 1 '07,Men's Shoes,Nike Sportswear,White/Light Bone/Solar Flare/Phantom,114.95,114.95,GB,True,2022-07-13T07:00:00.000Z,2023-04-06T06:42:57.470Z,0.0,2023-04-17
610,Jordan Play Luka,Men's Slides,Jordan,Multi-Colour/Glow,39.95,35.97,GB,True,2022-10-06T07:00:00.000Z,2023-04-17T18:11:19.120Z,3.980000000000004,2023-04-17
611,Nike Air Max TW SE,Men's Shoes,Nike Sportswear,Summit White/Sesame/Light Photo Blue/Safety Orange,152.95,152.95,GB,True,2023-02-23T08:00:00.000Z,2023-04-17T14:10:27.821Z,0.0,2023-04-17
612,Nike Air Force 1 React,Men's Shoes,Nike Sportswear,White/Sail/Black/White,124.95,124.95,GB,True,2022-10-11T07:00:00.000Z,2023-04-06T06:23:52.447Z,0.0,2023-04-17
613,Nike Quest 4,Men's Road Running Shoes,Nike,Black/Dark Smoke Grey,69.95,48.97,GB,True,2023-02-01T08:17:00.000Z,2023-04-17T10:23:59.311Z,20.980000000000004,2023-04-17
614,Nike Air More Uptempo '96,Men's Shoes,Nike Sportswear,Dark Pony/Coconut Milk/Sail/Medium Soft Pink,164.95,164.95,GB,True,2023-02-06T15:33:00.000Z,2023-04-17T15:22:56.541Z,0.0,2023-04-17
615,Nike Flex Experience Run 11,Men's Road Running Shoes,Nike,Bright Crimson/Sail/Obsidian,64.95,64.95,GB,True,2023-03-23T08:00:00.000Z,2023-04-17T13:19:27.430Z,0.0,2023-04-17
616,Nike Air More Uptempo '96,Men's Shoes,Nike Sportswear,Black/Racer Blue/Hyper Pink/Bright Crimson,164.95,164.95,GB,True,2023-03-06T08:00:00.000Z,2023-04-11T22:28:20.359Z,0.0,2023-04-17
617,Nike Air Max 97,Men's Shoes,Nike Sportswear,Light Smoke Grey/Cool Grey/Black/Volt,179.95,179.95,GB,True,2023-02-27T15:00:00.000Z,2023-04-06T06:56:16.374Z,0.0,2023-04-17
618,Nike Air Max Plus 3,Men's Shoes,Nike Sportswear,Light Smoke Grey,169.95,169.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-11T22:21:10.004Z,0.0,2023-04-17
619,Nike Tiempo Legend 9 Academy IC,Indoor/Court Football Shoe,Nike,White/Baltic Blue/Pink Blast/Black,72.95,72.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T05:45:22.051Z,0.0,2023-04-17
620,Nike Offcourt Adjust,Men's Slides,Nike Sportswear,Light Silver/Team Gold/Light Bone/Sail,39.95,39.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-06T06:25:36.216Z,0.0,2023-04-17
621,Nike Air Force 1 Mid '07 QS,Men's Shoes,Nike Sportswear,Venice/Summit White,124.95,124.95,GB,True,2022-08-01T06:38:00.000Z,2023-04-06T06:04:36.898Z,0.0,2023-04-17
622,Nike React HyperSet LE,Indoor Court Shoes,Nike,White/Bright Crimson/Pink Blast/Black,123.95,123.95,GB,True,2023-04-05T07:00:00.000Z,2023-04-06T06:00:10.088Z,0.0,2023-04-17
623,Air Jordan 2 Retro,Men's Shoes,Jordan,White/Black/Varsity Red,179.95,179.95,GB,True,2022-12-19T11:56:00.000Z,2023-04-06T06:43:04.451Z,0.0,2023-04-17
624,Nike Phantom GX Club Dynamic Fit MG,Multi-ground Football Boots,Nike,Baltic Blue/White/Laser Blue/Pink Blast,64.95,64.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T05:56:41.896Z,0.0,2023-04-17
625,Nike Air Max 95 QS,Men's Shoes,Nike Sportswear,Summit White/Cool Grey/Wolf Grey/Light Bone,164.95,164.95,GB,True,2022-08-19T07:44:00.000Z,2023-04-06T06:31:25.216Z,0.0,2023-04-17
626,Nike Air Max Terrascape 90,Men's Shoes,Nike Sportswear,Pure Platinum/White/Anthracite/Hyper Royal,144.95,144.95,GB,True,2023-04-13T07:00:00.000Z,2023-04-13T12:25:47.427Z,0.0,2023-04-17
627,LeBron XX 'Stocking Stuffer',Basketball Shoes,Nike,Green Apple/University Red/Bright Crimson/Reflect Silver,179.95,179.95,GB,True,2022-12-20T08:12:00.000Z,2023-04-06T06:56:52.509Z,0.0,2023-04-17
628,Nike Air Zoom Flight 95,Men's Shoes,Nike Sportswear,Black/Ale Brown/Summit White/Valerian Blue,152.95,152.95,GB,True,2022-10-10T07:00:00.000Z,2023-04-15T08:05:44.074Z,0.0,2023-04-17
629,Nike Air Max Flyknit Racer Next Nature,Men's Shoes,Nike Sportswear,Black/Anthracite/Black/Black,152.95,152.95,GB,True,2022-08-01T09:02:00.000Z,2023-04-16T05:30:03.543Z,0.0,2023-04-17
630,Nike Air Max 1 Premium,Men's Shoes,Nike Sportswear,Summit White/Dark Atomic Teal/Sail/Black,164.95,164.95,GB,True,2023-03-02T12:30:00.000Z,2023-04-06T06:51:51.645Z,0.0,2023-04-17
631,Nike Manoa Leather,Men's Boot,Nike Sportswear,Black/Black/Black,99.95,99.95,GB,True,2020-10-09T08:10:00.000Z,2023-04-13T15:56:31.473Z,0.0,2023-04-17
632,Jordan Jumpman Pro,Men's Shoes,Jordan,Black/Metallic Silver/White,129.95,77.97,GB,True,2022-11-07T08:00:00.000Z,2023-04-12T14:32:10.395Z,51.97999999999999,2023-04-17
633,Nike Air More Uptempo '96,Men's Shoes,Nike Sportswear,Black/Multi-Colour/Cobalt Bliss/White,164.95,164.95,GB,True,2023-02-18T08:00:00.000Z,2023-04-12T14:43:24.000Z,0.0,2023-04-17
634,Air Jordan Legacy 312 Low,Men's Shoes,Jordan,Sail/White/Gym Red/Black,134.95,134.95,GB,True,2023-04-01T07:00:00.000Z,2023-04-16T08:39:06.846Z,0.0,2023-04-17
